post_id,Y,intensity,radiation,Mapping_Confidence,lay_synonym,alt_ids,loc_Unknown,loc_anatomical line between pupils,loc_digestive system,loc_pelvis,loc_uterus,mod_Unknown,mod_abnormal,mod_bleeding,mod_painful,group_Abdominal pain,group_Abnormal conjugate eye movement,group_Back pain,group_Constipation,group_Functional abnormality of the bladder,temp_Chronic,temp_Cyclical,embed_0,embed_1,embed_2,embed_3,embed_4,embed_5,embed_6,embed_7,embed_8,embed_9,embed_10,embed_11,embed_12,embed_13,embed_14,embed_15,embed_16,embed_17,embed_18,embed_19,embed_20,embed_21,embed_22,embed_23,embed_24,embed_25,embed_26,embed_27,embed_28,embed_29,embed_30,embed_31,subclass_hpo_id,sub_embed_0,sub_embed_1,sub_embed_2,sub_embed_3,sub_embed_4,sub_embed_5,sub_embed_6,sub_embed_7,sub_embed_8,sub_embed_9,sub_embed_10,sub_embed_11,sub_embed_12,sub_embed_13,sub_embed_14,sub_embed_15,sub_embed_16,sub_embed_17,sub_embed_18,sub_embed_19,sub_embed_20,sub_embed_21,sub_embed_22,sub_embed_23,sub_embed_24,sub_embed_25,sub_embed_26,sub_embed_27,sub_embed_28,sub_embed_29,sub_embed_30,sub_embed_31
16,1,3,1,62,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4.438541,4.7680387,-0.42282614,-2.3962889,-0.73866796,-0.8023355,2.9795043,-4.373383,-0.4246589,2.1053994,0.92951155,-1.006923,-0.12638764,0.9825637,0.5647783,0.77555364,-0.25707886,0.015499302,1.1554323,0.9585933,1.1254216,0.5544741,1.6274464,0.52303857,0.2818872,0.6691376,0.5435577,-0.672994,0.3508951,1.1656544,-0.036489293,-0.3429651,HP:0002027,-3.0785017,-6.250232,4.6980104,1.7437754,0.009844768,-0.9219381,-0.2869375,0.08799661,-0.23350735,0.568344,-2.1871176,0.3832912,-0.5837078,-0.5432443,-0.6119569,-0.6564002,0.05659036,0.33526084,-2.3697417,-4.294269,1.9945662,-0.19218178,-0.44908845,-0.7295835,-0.56755,0.10976332,-0.64932525,1.4707127,2.1816583,-0.13182816,-1.5512377,-9.080985e-07
16,1,3,0,91,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.2136307,-3.7297559,-3.1174364,2.9091396,-1.4666871,1.3660073,-1.2989478,-1.4420005,-2.2854471,-1.1188502,2.016658,-1.7337482,1.3114486,-2.9425058,-1.7127507,0.51338303,0.05568967,-2.0236514,-0.49745044,-1.184952,-0.14656493,-0.27940834,-0.5165672,1.2097985,-0.19855767,-0.9482704,-0.20985878,1.2845157,-0.871432,-0.27857134,0.6164523,1.4133257,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
16,1,3,0,91,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.2136307,-3.7297559,-3.1174364,2.9091396,-1.4666871,1.3660073,-1.2989478,-1.4420005,-2.2854471,-1.1188502,2.016658,-1.7337482,1.3114486,-2.9425058,-1.7127507,0.51338303,0.05568967,-2.0236514,-0.49745044,-1.184952,-0.14656493,-0.27940834,-0.5165672,1.2097985,-0.19855767,-0.9482704,-0.20985878,1.2845157,-0.871432,-0.27857134,0.6164523,1.4133257,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
16,1,3,0,91,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.2136307,-3.7297559,-3.1174364,2.9091396,-1.4666871,1.3660073,-1.2989478,-1.4420005,-2.2854471,-1.1188502,2.016658,-1.7337482,1.3114486,-2.9425058,-1.7127507,0.51338303,0.05568967,-2.0236514,-0.49745044,-1.184952,-0.14656493,-0.27940834,-0.5165672,1.2097985,-0.19855767,-0.9482704,-0.20985878,1.2845157,-0.871432,-0.27857134,0.6164523,1.4133257,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
16,1,3,0,91,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.2136307,-3.7297559,-3.1174364,2.9091396,-1.4666871,1.3660073,-1.2989478,-1.4420005,-2.2854471,-1.1188502,2.016658,-1.7337482,1.3114486,-2.9425058,-1.7127507,0.51338303,0.05568967,-2.0236514,-0.49745044,-1.184952,-0.14656493,-0.27940834,-0.5165672,1.2097985,-0.19855767,-0.9482704,-0.20985878,1.2845157,-0.871432,-0.27857134,0.6164523,1.4133257,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
17,1,4,0,66,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.215446,-1.3656636,-1.2700403,0.6159724,-2.1310084,1.4476681,-1.2503422,1.0351269,1.021465,0.5346532,-0.43345675,-1.2064048,-5.490522,-3.4782825,-0.68943673,-0.9082849,3.822116,0.922603,0.4476592,-0.9401075,1.694981,-0.37906694,0.25214756,0.6418592,0.57540596,-0.7963564,-0.6953554,-0.9329073,3.7907448,-0.34607852,-1.7928743,-0.6767048,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
17,1,4,0,66,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.215446,-1.3656636,-1.2700403,0.6159724,-2.1310084,1.4476681,-1.2503422,1.0351269,1.021465,0.5346532,-0.43345675,-1.2064048,-5.490522,-3.4782825,-0.68943673,-0.9082849,3.822116,0.922603,0.4476592,-0.9401075,1.694981,-0.37906694,0.25214756,0.6418592,0.57540596,-0.7963564,-0.6953554,-0.9329073,3.7907448,-0.34607852,-1.7928743,-0.6767048,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
17,1,4,0,66,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.215446,-1.3656636,-1.2700403,0.6159724,-2.1310084,1.4476681,-1.2503422,1.0351269,1.021465,0.5346532,-0.43345675,-1.2064048,-5.490522,-3.4782825,-0.68943673,-0.9082849,3.822116,0.922603,0.4476592,-0.9401075,1.694981,-0.37906694,0.25214756,0.6418592,0.57540596,-0.7963564,-0.6953554,-0.9329073,3.7907448,-0.34607852,-1.7928743,-0.6767048,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
17,1,4,0,66,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.215446,-1.3656636,-1.2700403,0.6159724,-2.1310084,1.4476681,-1.2503422,1.0351269,1.021465,0.5346532,-0.43345675,-1.2064048,-5.490522,-3.4782825,-0.68943673,-0.9082849,3.822116,0.922603,0.4476592,-0.9401075,1.694981,-0.37906694,0.25214756,0.6418592,0.57540596,-0.7963564,-0.6953554,-0.9329073,3.7907448,-0.34607852,-1.7928743,-0.6767048,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
17,1,3,0,77,1,4,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-0.8272749,-2.0586612,4.2010837,-1.1768541,-1.2557906,-2.149034,-8.148981,0.9502568,2.0014322,0.32982704,-1.350237,1.1797016,0.5724854,-0.6797885,1.2823415,1.9716451,-0.70679194,5.0015707,1.3269844,-1.3988982,1.788151,0.40239954,-1.89587,1.5477625,1.8506868,-0.7151071,-0.66978097,-0.050843816,-1.3514524,-2.8150291,-0.7233251,-0.9818239,HP:0000467,0.046738993,0.80401236,-2.8466775,-4.758096,-4.0462446,5.76462,-1.2601398,7.9820695,-1.7001691,1.813672,0.94045943,2.5400007,2.7978292,-0.4480421,-2.06954,-0.30572265,0.81170183,0.69600946,-0.30242053,-0.4620115,1.655538,-1.7196494,0.28376588,0.66340804,-0.40098006,0.5235635,-0.0018158626,0.0873031,-0.060653705,0.40697917,0.4125829,-9.080984e-07
18,1,3,0,23,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-3.215585,-5.2164493,2.4756653,-6.3967185,5.958628,-1.4280871,1.3356072,2.6090071,-3.0079,-0.21345848,4.742289,2.6367352,-1.4601508,-2.4486678,0.02575503,-0.7780715,-1.8137205,-0.287656,0.76334816,0.29044268,-1.7229422,1.9257877,-0.34960178,0.06166904,-0.2925017,-0.26227435,-0.60762846,-0.38515785,0.0032019084,0.6956125,-0.77034646,-0.12332823,HP:0010877,1.0144045,-1.1155341,-3.6939692,-5.8972354,3.3770463,3.6402223,-7.046982,-4.27502,3.8926413,-0.43545896,-2.7800145,1.2727138,-1.7149849,-0.43813935,-2.3253584,-2.4986734,-0.8571609,1.8181325,0.17999868,-0.5783292,-0.26151216,0.9004243,1.2070445,0.3503943,0.4354177,-0.042757228,-0.037441622,-0.56896865,0.09821542,0.0026402525,0.22498742,-9.080985e-07
19,1,3,0,100,1,0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,5.6150956,-5.277743,1.5186448,-0.61125344,-0.78201646,3.3903797,-4.212381,-0.98390925,2.017632,1.9700027,-1.4665332,0.0221505,0.5145123,-1.1053821,2.2018003,0.033585627,-3.2777026,-1.7543702,0.55428565,0.9176237,0.042676818,1.248163,-0.029836917,-1.3518201,0.42773965,0.3668837,0.037718754,-0.9620611,-0.7897287,-0.609999,0.08548959,-0.095215976,HP:0003419,-1.7764729,-5.072916,2.995646,3.6818004,-3.082987,2.6212006,-1.488284,2.5994413,3.9985974,-0.74835926,-0.3129747,-0.27662954,3.944985,0.19514288,1.752981,-1.2630485,-0.79515237,0.5931593,-1.0455608,0.24269494,-3.1824949,2.9713578,-2.025023,0.81038135,-0.32279354,0.1942558,0.381337,-0.91238207,-0.24976704,0.016350137,-0.048809964,-9.080982e-07
19,1,3,0,100,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0.51820916,3.5590608,-2.7665794,-1.6792458,2.3624923,3.1018677,3.5608764,-3.73516,-0.68806493,-2.1154776,-0.6962715,-0.24817485,-1.3915324,-4.1791816,0.85963607,4.085134,-1.0399711,2.8394394,0.66196334,-0.40635994,-1.4643201,-0.60703397,-0.25258255,0.145371,-2.7679899,-0.22896937,1.7087367,-1.2417182,-0.8767816,0.36884925,1.1660944,-0.6346752,HP:0002077,-5.3723044,2.0653136,-2.3431966,1.642484,6.8068933,2.333407,-2.9988313,-0.1790079,-1.8561354,1.3547256,1.3242716,-1.6692561,2.1640878,2.3222594,1.6351651,0.24139316,-0.45786124,-0.9976209,0.60960495,-0.21128175,0.4146756,-0.52409273,0.3476753,-0.56124896,-0.5140973,0.6269388,-0.7433052,-0.4895044,-1.8423533,0.8109466,-2.3698814,-9.080982e-07
20,1,3,0,57,1,0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,-4.0337667,0.17560785,0.32788578,-3.8745115,-1.8572704,-0.78484523,0.45833424,1.7916613,1.6341236,0.16633084,-0.21154724,-2.788984,2.095616,-1.9809778,-3.6214223,-5.098583,0.050795384,1.005905,3.23012,1.5573372,-2.1424193,-0.59544176,-0.09959854,2.2750685,1.5799589,1.9112856,0.8983676,-0.1651859,-2.171505,0.63855594,-0.30248213,-0.35577786,HP:0012450,4.411305,2.1327438,3.0126913,-3.2400446,-0.73863125,-4.6873474,-2.5709016,2.8470979,1.6712434,2.233723,1.595175,-2.1504931,-0.748002,1.0750165,2.5445468,0.26030013,-0.09534126,0.14180398,1.456748,-1.3213747,-0.18911758,1.5806427,0.7883295,-0.27814966,1.1561155,-0.49682933,-2.7092824,1.2615582,-0.1131602,1.521492,0.90047264,-9.080983e-07
20,1,3,0,100,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,-0.8517835,-1.8561872,5.9488325,3.4616537,-0.34808922,1.8112876,3.6252286,2.867825,0.6714967,0.6071754,-0.04704697,-3.3239334,0.7915825,2.9820304,0.1698632,1.7344396,0.7671164,-0.5260986,4.0810184,-0.5919335,-0.5217065,0.6526061,-1.355226,0.9781367,-1.1433322,-0.3014842,-1.765599,0.4447377,-0.9721373,0.69735354,0.33731517,-0.9322357,HP:0001538,-1.7655854,-7.4350204,1.5126376,-4.6496825,1.3443557,-1.9183638,2.6005294,-0.8020973,-2.4178598,-1.6446353,1.1630732,1.0397084,-0.96303296,-0.45369977,0.83535033,-3.3916686,1.4022638,-1.6172224,2.337238,1.9718013,0.2595646,1.3117753,0.28031245,1.1170692,-2.2938523,1.6750118,0.6917547,1.4633167,-0.40382984,0.66727513,0.13055785,-9.0809823e-07
20,1,3,0,69,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.7235837,1.05907,-5.839624,-1.161867,-0.831055,-3.5388823,-0.13512322,2.952764,-1.4619405,0.3557957,0.48463413,-0.73830163,0.6890492,2.0143056,0.7962622,0.42020404,0.9090184,0.4209382,0.40707523,0.7923776,1.0885507,2.1500247,-1.8400084,-1.8185396,-1.3013043,-0.9509683,0.5501669,-0.44664627,-1.1581768,0.059606515,-0.15546292,0.42621908,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
20,1,3,0,69,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.7235837,1.05907,-5.839624,-1.161867,-0.831055,-3.5388823,-0.13512322,2.952764,-1.4619405,0.3557957,0.48463413,-0.73830163,0.6890492,2.0143056,0.7962622,0.42020404,0.9090184,0.4209382,0.40707523,0.7923776,1.0885507,2.1500247,-1.8400084,-1.8185396,-1.3013043,-0.9509683,0.5501669,-0.44664627,-1.1581768,0.059606515,-0.15546292,0.42621908,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
20,1,3,0,69,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.7235837,1.05907,-5.839624,-1.161867,-0.831055,-3.5388823,-0.13512322,2.952764,-1.4619405,0.3557957,0.48463413,-0.73830163,0.6890492,2.0143056,0.7962622,0.42020404,0.9090184,0.4209382,0.40707523,0.7923776,1.0885507,2.1500247,-1.8400084,-1.8185396,-1.3013043,-0.9509683,0.5501669,-0.44664627,-1.1581768,0.059606515,-0.15546292,0.42621908,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
20,1,3,0,69,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,4.7235837,1.05907,-5.839624,-1.161867,-0.831055,-3.5388823,-0.13512322,2.952764,-1.4619405,0.3557957,0.48463413,-0.73830163,0.6890492,2.0143056,0.7962622,0.42020404,0.9090184,0.4209382,0.40707523,0.7923776,1.0885507,2.1500247,-1.8400084,-1.8185396,-1.3013043,-0.9509683,0.5501669,-0.44664627,-1.1581768,0.059606515,-0.15546292,0.42621908,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
21,1,4,0,89,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-2.8769689,5.978049,3.1405294,-0.7306589,0.6336474,-1.9160842,-3.7974489,1.2894559,3.4032202,1.6744149,2.3903193,-1.8023349,-0.7193888,0.4781438,-2.6667042,1.6660215,0.3353996,-3.1846905,-1.1656961,-0.19200195,-2.3806365,-0.6054029,0.36909723,-1.0768199,-0.58739847,-1.0999739,0.5820672,-1.0212897,0.62354064,0.44747648,-0.6084537,0.39507717,HP:0012431,-2.7189615,2.9083598,-2.1107483,-1.6546029,-1.8673879,-3.2590005,-1.1812366,1.7232184,-1.5674111,-0.608497,-4.9953885,3.8879616,-0.22418599,-0.5972864,0.50274104,1.6245775,-1.3454196,-4.188205,0.38758248,0.68971413,-3.588776,-0.38569275,1.2463634,-0.46768948,0.028234582,-0.9346427,0.16404362,0.3135629,0.7652736,0.24073982,-0.7120785,-9.0809914e-07
21,1,3,0,23,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,-3.215585,-5.2164493,2.4756653,-6.3967185,5.958628,-1.4280871,1.3356072,2.6090071,-3.0079,-0.21345848,4.742289,2.6367352,-1.4601508,-2.4486678,0.02575503,-0.7780715,-1.8137205,-0.287656,0.76334816,0.29044268,-1.7229422,1.9257877,-0.34960178,0.06166904,-0.2925017,-0.26227435,-0.60762846,-0.38515785,0.0032019084,0.6956125,-0.77034646,-0.12332823,HP:0010877,1.0144045,-1.1155341,-3.6939692,-5.8972354,3.3770463,3.6402223,-7.046982,-4.27502,3.8926413,-0.43545896,-2.7800145,1.2727138,-1.7149849,-0.43813935,-2.3253584,-2.4986734,-0.8571609,1.8181325,0.17999868,-0.5783292,-0.26151216,0.9004243,1.2070445,0.3503943,0.4354177,-0.042757228,-0.037441622,-0.56896865,0.09821542,0.0026402525,0.22498742,-9.080985e-07
22,1,4,0,100,1,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,-5.8285108,-4.9212475,1.9078653,-0.3697504,2.203688,-3.2551696,0.058058746,-0.31895465,0.43779266,0.98701113,-3.5714595,-1.5518479,0.12807964,0.3155985,-1.5782242,1.2124579,0.14716707,-0.5807444,-0.38540328,0.6041723,2.1788929,-1.0361435,1.4717635,-0.43119523,-0.44376945,1.5048013,1.096283,0.99271876,-0.4664499,0.7282367,-0.15282023,-0.92728627,HP:0012450,4.411305,2.1327438,3.0126913,-3.2400446,-0.73863125,-4.6873474,-2.5709016,2.8470979,1.6712434,2.233723,1.595175,-2.1504931,-0.748002,1.0750165,2.5445468,0.26030013,-0.09534126,0.14180398,1.456748,-1.3213747,-0.18911758,1.5806427,0.7883295,-0.27814966,1.1561155,-0.49682933,-2.7092824,1.2615582,-0.1131602,1.521492,0.90047264,-9.080983e-07
22,1,3,0,100,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,-6.1497936,-4.669685,-2.428637,-0.19748542,-4.990802,-1.2833723,0.6937622,-0.07474467,4.0304537,-0.19577354,-0.445695,1.1553068,0.7731463,-0.24738708,0.2885346,-0.73022455,0.75429857,0.19766454,-0.5846337,-0.85810715,0.13744205,1.4582233,0.34319258,0.58727896,-0.40554762,1.2863799,-1.6466402,-0.2968998,-0.9728192,1.3902177,0.41474757,0.016467826,HP:0000019,8.730315,1.2329305,2.1375012,2.1475122,-0.38283676,1.5984192,-0.24168427,-0.51422685,-2.8957195,-0.54490125,1.0178336,1.4095737,0.24988115,0.28608596,-0.99496543,-0.16232583,-0.6232497,-1.5429124,-0.42734355,-0.21651985,-0.13572203,1.4867043,1.3580796,1.3990067,0.0749219,0.8505235,-1.9302473,0.24276009,-0.7802677,-3.024895,-0.47299072,-9.080985e-07
22,1,3,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
22,1,3,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
22,1,3,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
22,1,3,0,100,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,5.924323,-4.965757,-3.2075796,1.8356745,0.31304517,0.2068891,-0.7313726,1.1664801,-0.19665566,-0.090331,0.6011666,-0.7318688,2.425526,-2.375062,-0.2032486,0.92039734,0.8449797,-2.1040661,-1.2776935,-1.1684873,-0.88915026,-1.4910078,-0.6531879,0.887774,-0.014088213,0.13868567,-0.113441505,1.6525898,0.09341145,-0.1352042,-0.22823478,-0.7926543,HP:0034267,-2.2803442,-3.0730596,5.354733,3.8314965,-1.9554574,2.378782,0.5858509,0.66802686,0.8316407,-0.037930273,-0.2853792,-2.3866704,-1.4895902,-0.5323791,0.66818297,-2.1518822,0.5709405,-0.3077038,-0.3924149,2.340578,-0.5092637,-2.531405,3.5729733,-0.09628635,2.5269084,1.3650292,-0.12190192,-0.93521696,0.5121811,0.34012437,0.02499566,-9.0809897e-07
23,1,4,0,89,1,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,-2.8769689,5.978049,3.1405294,-0.7306589,0.6336474,-1.9160842,-3.7974489,1.2894559,3.4032202,1.6744149,2.3903193,-1.8023349,-0.7193888,0.4781438,-2.6667042,1.6660215,0.3353996,-3.1846905,-1.1656961,-0.19200195,-2.3806365,-0.6054029,0.36909723,-1.0768199,-0.58739847,-1.0999739,0.5820672,-1.0212897,0.62354064,0.44747648,-0.6084537,0.39507717,HP:0012431,-2.7189615,2.9083598,-2.1107483,-1.6546029,-1.8673879,-3.2590005,-1.1812366,1.7232184,-1.5674111,-0.608497,-4.9953885,3.8879616,-0.22418599,-0.5972864,0.50274104,1.6245775,-1.3454196,-4.188205,0.38758248,0.68971413,-3.588776,-0.38569275,1.2463634,-0.46768948,0.028234582,-0.9346427,0.16404362,0.3135629,0.7652736,0.24073982,-0.7120785,-9.0809914e-07
